Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-01-02,S004,P0061,Clothing,West,296,185,211,185.3,59.88,15,Cloudy,1,62.93,Winter
2022-01-02,S004,P0085,Electronics,West,190,134,145,140.0,20.72,0,Snowy,0,21.01,Winter
2022-01-02,S004,P0068,Electronics,East,186,109,87,106.79,33.6,5,Sunny,0,32.06,Winter
2022-01-02,S004,P0126,Clothing,South,203,174,165,165.69,18.42,15,Rainy,1,17.92,Winter
2022-01-02,S004,P0133,Clothing,West,163,128,150,149.9,73.7,20,Cloudy,1,71.25,Winter
2022-01-02,S005,P0096,Toys,North,198,108,123,123.38,22.75,20,Rainy,0,22.04,Winter
2022-01-02,S005,P0016,Clothing,West,108,97,100,103.13,99.93,20,Rainy,0,97.69,Winter
2022-01-02,S005,P0031,Electronics,West,59,25,20,33.91,17.5,0,Rainy,0,17.96,Winter
2022-01-02,S005,P0159,Electronics,East,58,38,32,41.3,56.84,10,Snowy,0,61.1,Winter
2022-01-02,S005,P0129,Furniture,West,199,126,104,134.17,67.4,10,Rainy,1,73.11,Winter
2022-01-02,S005,P0116,Furniture,West,146,95,105,103.37,69.39,10,Snowy,0,67.2,Winter
2022-01-02,S005,P0070,Electronics,West,135,85,72,78.52,68.61,5,Sunny,0,70.41,Winter
2022-01-02,S005,P0171,Electronics,West,145,114,105,127.51,43.0,10,Snowy,0,41.74,Winter
2022-01-02,S005,P0175,Electronics,South,53,58,48,74.3,30.87,5,Rainy,1,32.14,Winter
2022-01-02,S005,P0046,Clothing,South,175,101,120,128.46,25.87,5,Cloudy,1,26.28,Winter
2022-01-02,S005,P0067,Furniture,South,123,119,106,125.07,96.26,10,Rainy,0,97.85,Winter
2022-01-02,S005,P0183,Electronics,South,112,38,36,36.92,15.28,0,Rainy,0,15.48,Winter
2022-01-02,S005,P0166,Groceries,East,146,92,99,96.3,12.2,0,Rainy,0,12.86,Winter
2022-01-02,S005,P0079,Furniture,East,156,74,84,98.68,24.45,15,Snowy,1,26.5,Winter
2022-01-02,S005,P0187,Clothing,East,100,81,80,83.55,50.62,10,Snowy,0,49.86,Winter
2022-01-02,S005,P0178,Clothing,West,97,79,90,95.55,15.14,10,Snowy,0,14.63,Winter
2022-01-02,S005,P0057,Clothing,North,185,117,121,145.29,37.07,20,Cloudy,0,37.67,Winter
2022-01-02,S005,P0153,Furniture,West,161,93,85,96.57,14.29,0,Cloudy,0,13.94,Winter
2022-01-02,S005,P0083,Toys,North,139,106,114,142.1,99.87,20,Rainy,0,98.75,Winter
2022-01-02,S005,P0069,Clothing,West,120,108,111,109.78,46.41,10,Snowy,0,42.8,Winter
2022-01-02,S005,P0125,Clothing,East,133,108,104,106.73,41.93,0,Rainy,1,40.81,Winter
2022-01-02,S005,P0017,Toys,North,119,114,108,120.32,84.75,5,Rainy,0,91.2,Winter
2022-01-02,S005,P0149,Furniture,West,140,83,71,82.37,59.94,5,Rainy,0,58.56,Winter
2022-01-02,S005,P0094,Groceries,North,145,67,67,67.14,57.18,10,Sunny,0,62.57,Winter
2022-01-02,S005,P0066,Clothing,South,155,141,136,173.04,21.16,0,Snowy,0,20.96,Winter
2022-01-02,S005,P0061,Clothing,North,131,120,98,158.06,41.52,15,Snowy,0,44.59,Winter
2022-01-02,S005,P0085,Electronics,North,110,108,96,112.23,96.47,0,Sunny,0,98.53,Winter
2022-01-02,S005,P0068,Electronics,East,63,56,57,52.39,91.72,5,Cloudy,0,92.23,Winter
2022-01-02,S005,P0126,Clothing,West,161,138,113,139.42,34.44,0,Rainy,0,33.95,Winter
2022-01-02,S005,P0133,Clothing,East,139,123,114,171.99,37.66,0,Sunny,0,35.4,Winter
2022-01-03,S001,P0096,Toys,East,187,169,138,182.59,45.08,5,Rainy,1,47.0,Winter
2022-01-03,S001,P0016,Clothing,South,184,183,183,170.94,95.34,0,Rainy,0,95.52,Winter
2022-01-03,S001,P0031,Electronics,North,218,164,168,174.59,11.32,15,Sunny,0,11.11,Winter
2022-01-03,S001,P0159,Electronics,North,128,89,91,93.7,22.74,0,Snowy,0,23.09,Winter
2022-01-03,S001,P0129,Furniture,North,133,111,112,117.49,40.58,0,Cloudy,0,40.62,Winter
2022-01-03,S001,P0116,Furniture,South,137,123,124,113.06,82.94,10,Rainy,0,82.68,Winter
2022-01-03,S001,P0070,Electronics,East,123,73,58,93.3,54.81,15,Snowy,0,60.17,Winter
2022-01-03,S001,P0171,Electronics,South,198,173,149,162.07,85.05,0,Cloudy,0,77.12,Winter
2022-01-03,S001,P0175,Electronics,South,186,133,135,121.66,52.92,0,Cloudy,0,51.07,Winter
2022-01-03,S001,P0046,Clothing,North,112,103,111,139.66,15.05,10,Snowy,0,13.6,Winter
2022-01-03,S001,P0067,Furniture,North,264,169,199,200.32,55.33,0,Cloudy,1,52.29,Winter
2022-01-03,S001,P0183,Electronics,East,142,108,87,146.05,87.62,10,Cloudy,0,91.63,Winter
2022-01-03,S001,P0166,Groceries,South,138,45,53,63.99,50.73,10,Sunny,0,55.03,Winter
2022-01-03,S001,P0079,Furniture,South,78,50,52,68.15,23.92,0,Cloudy,0,25.36,Winter
2022-01-03,S001,P0187,Clothing,West,165,131,127,180.26,23.73,5,Sunny,0,24.77,Winter
2022-01-03,S001,P0178,Clothing,South,48,31,32,32.1,24.27,10,Rainy,0,23.31,Winter
2022-01-03,S001,P0057,Clothing,North,101,111,89,124.8,98.45,10,Rainy,0,102.55,Winter
2022-01-03,S001,P0153,Furniture,South,134,86,81,87.61,71.32,0,Sunny,0,68.66,Winter
2022-01-03,S001,P0083,Toys,North,227,115,131,110.44,18.34,0,Sunny,0,16.82,Winter
2022-01-03,S001,P0069,Clothing,West,192,120,102,139.91,76.46,0,Snowy,0,75.18,Winter
2022-01-03,S001,P0125,Clothing,West,104,48,45,68.4,60.35,10,Cloudy,0,56.86,Winter
2022-01-03,S001,P0017,Toys,North,189,103,109,104.82,79.62,10,Snowy,0,82.71,Winter
2022-01-03,S001,P0149,Furniture,West,147,109,93,139.56,81.58,20,Sunny,1,76.94,Winter
2022-01-03,S001,P0094,Groceries,South,199,189,161,172.36,35.84,10,Cloudy,1,37.16,Winter
2022-01-03,S001,P0066,Clothing,East,101,78,66,85.23,65.62,15,Sunny,0,61.1,Winter
2022-01-03,S001,P0061,Clothing,East,194,143,156,147.64,27.93,15,Cloudy,1,25.34,Winter
2022-01-03,S001,P0085,Electronics,West,86,82,72,93.82,50.89,10,Cloudy,0,50.16,Winter
2022-01-03,S001,P0068,Electronics,East,116,113,98,116.74,43.1,15,Sunny,1,41.76,Winter
2022-01-03,S001,P0126,Clothing,North,137,114,98,161.49,22.17,0,Sunny,0,21.26,Winter
2022-01-03,S001,P0133,Clothing,West,239,198,204,197.09,58.35,20,Rainy,0,54.17,Winter
2022-01-03,S002,P0096,Toys,North,95,41,39,45.75,11.1,15,Cloudy,0,10.24,Winter
2022-01-03,S002,P0016,Clothing,West,215,135,136,130.98,44.8,0,Cloudy,0,47.32,Winter
2022-01-03,S002,P0031,Electronics,North,78,74,72,102.12,18.81,5,Cloudy,0,17.4,Winter
2022-01-03,S002,P0159,Electronics,North,142,56,58,61.46,24.28,10,Sunny,1,24.5,Winter
2022-01-03,S002,P0129,Furniture,South,205,137,122,147.37,48.61,10,Cloudy,0,53.06,Winter
2022-01-03,S002,P0116,Furniture,South,184,121,109,122.2,13.2,5,Rainy,0,13.45,Winter
2022-01-03,S002,P0070,Electronics,East,216,121,119,160.53,70.1,15,Snowy,0,65.32,Winter
2022-01-03,S002,P0171,Electronics,North,206,155,129,199.07,28.75,5,Snowy,1,28.29,Winter
2022-01-03,S002,P0175,Electronics,South,231,146,165,152.49,59.05,5,Sunny,0,57.69,Winter
2022-01-03,S002,P0046,Clothing,East,154,100,83,134.86,37.67,0,Sunny,1,38.93,Winter
2022-01-03,S002,P0067,Furniture,North,160,71,84,68.57,12.49,20,Rainy,0,11.67,Winter
2022-01-03,S002,P0183,Electronics,North,61,56,55,73.62,43.44,10,Rainy,0,39.21,Winter
2022-01-03,S002,P0166,Groceries,North,106,97,104,107.4,14.27,10,Sunny,0,13.11,Winter
2022-01-03,S002,P0079,Furniture,South,201,104,115,103.58,78.64,20,Rainy,1,79.29,Winter
2022-01-03,S002,P0187,Clothing,South,163,104,123,145.99,20.44,0,Cloudy,0,18.71,Winter
2022-01-03,S002,P0178,Clothing,West,199,121,139,122.0,31.77,10,Cloudy,0,32.58,Winter
2022-01-03,S002,P0057,Clothing,East,176,154,168,186.0,63.78,0,Snowy,0,59.15,Winter
2022-01-03,S002,P0153,Furniture,West,136,104,86,112.97,44.37,10,Cloudy,0,42.12,Winter
2022-01-03,S002,P0083,Toys,North,132,116,116,142.96,58.47,0,Rainy,0,56.99,Winter
2022-01-03,S002,P0069,Clothing,West,234,162,185,210.72,11.75,0,Snowy,0,11.4,Winter
2022-01-03,S002,P0125,Clothing,West,339,238,250,226.55,98.8,15,Snowy,0,103.84,Winter
2022-01-03,S002,P0017,Toys,North,184,151,171,162.42,60.48,20,Rainy,1,65.42,Winter
2022-01-03,S002,P0149,Furniture,West,182,103,88,121.61,32.94,15,Sunny,0,31.68,Winter
2022-01-03,S002,P0094,Groceries,South,151,59,58,83.08,74.95,15,Rainy,0,76.61,Winter
2022-01-03,S002,P0066,Clothing,West,126,61,56,59.22,73.22,0,Cloudy,0,66.35,Winter
2022-01-03,S002,P0061,Clothing,South,183,123,137,139.98,53.82,20,Rainy,0,58.82,Winter
2022-01-03,S002,P0085,Electronics,North,94,100,88,117.89,20.07,0,Rainy,0,18.13,Winter
2022-01-03,S002,P0068,Electronics,West,146,113,99,130.48,88.48,10,Rainy,0,85.21,Winter
2022-01-03,S002,P0126,Clothing,North,201,168,200,195.62,20.26,15,Cloudy,0,20.13,Winter
2022-01-03,S002,P0133,Clothing,East,212,162,154,156.46,75.95,15,Snowy,0,82.1,Winter
2022-01-03,S003,P0096,Toys,West,116,45,52,63.88,11.71,10,Snowy,0,12.55,Winter
2022-01-03,S003,P0016,Clothing,North,208,114,109,108.45,19.95,10,Sunny,0,20.59,Winter
2022-01-03,S003,P0031,Electronics,South,124,81,66,91.23,38.95,20,Cloudy,0,35.65,Winter
2022-01-03,S003,P0159,Electronics,East,183,97,112,97.85,40.35,5,Cloudy,0,37.87,Winter
2022-01-03,S003,P0129,Furniture,North,170,100,102,130.16,11.7,0,Sunny,0,10.62,Winter
2022-01-03,S003,P0116,Furniture,North,118,108,92,103.61,37.91,5,Rainy,0,41.28,Winter
2022-01-03,S003,P0070,Electronics,North,137,143,119,138.23,30.9,15,Snowy,1,31.87,Winter
2022-01-03,S003,P0171,Electronics,South,148,122,124,149.5,32.53,15,Cloudy,0,34.96,Winter
2022-01-03,S003,P0175,Electronics,West,209,128,133,122.1,75.52,5,Cloudy,0,76.54,Winter
2022-01-03,S003,P0046,Clothing,North,134,146,128,142.86,72.66,5,Sunny,1,77.61,Winter
2022-01-03,S003,P0067,Furniture,North,124,95,105,128.64,84.73,0,Rainy,1,80.1,Winter
2022-01-03,S003,P0183,Electronics,North,52,31,30,39.74,15.54,0,Cloudy,0,15.9,Winter
2022-01-03,S003,P0166,Groceries,South,60,46,42,65.39,92.95,0,Snowy,0,97.37,Winter
2022-01-03,S003,P0079,Furniture,West,89,59,63,76.81,63.08,5,Snowy,0,62.84,Winter
2022-01-03,S003,P0187,Clothing,South,159,147,126,143.23,53.96,0,Sunny,0,52.91,Winter
2022-01-03,S003,P0178,Clothing,West,221,160,179,220.93,10.8,5,Cloudy,1,9.88,Winter
2022-01-03,S003,P0057,Clothing,West,210,107,128,121.74,90.16,5,Snowy,0,88.04,Winter
2022-01-03,S003,P0153,Furniture,South,112,63,65,72.76,90.39,0,Rainy,0,98.81,Winter
2022-01-03,S003,P0083,Toys,East,90,55,48,65.89,40.85,10,Snowy,0,44.49,Winter
2022-01-03,S003,P0069,Clothing,South,161,153,135,197.59,27.01,10,Rainy,1,28.36,Winter
2022-01-03,S003,P0125,Clothing,South,168,136,126,125.73,21.94,0,Snowy,0,21.84,Winter
2022-01-03,S003,P0017,Toys,East,60,33,35,47.22,64.5,0,Snowy,0,61.21,Winter
2022-01-03,S003,P0149,Furniture,East,109,78,83,87.57,31.26,0,Rainy,0,29.63,Winter
2022-01-03,S003,P0094,Groceries,West,237,157,156,162.06,98.47,5,Cloudy,1,91.54,Winter
2022-01-03,S003,P0066,Clothing,North,163,96,92,135.64,90.64,0,Cloudy,0,95.73,Winter
2022-01-03,S003,P0061,Clothing,North,192,119,105,121.89,54.12,0,Cloudy,0,57.55,Winter
2022-01-03,S003,P0085,Electronics,East,171,102,100,98.57,31.52,10,Cloudy,0,28.44,Winter
2022-01-03,S003,P0068,Electronics,North,167,100,117,123.67,63.59,10,Cloudy,0,68.49,Winter
2022-01-03,S003,P0126,Clothing,West,257,182,168,182.24,19.66,10,Cloudy,0,18.11,Winter
2022-01-03,S003,P0133,Clothing,East,138,102,96,105.82,48.27,20,Cloudy,0,48.83,Winter
2022-01-03,S004,P0096,Toys,South,74,52,56,62.3,50.68,0,Sunny,0,53.2,Winter
2022-01-03,S004,P0016,Clothing,East,251,163,163,177.46,68.16,5,Snowy,0,68.9,Winter
2022-01-03,S004,P0031,Electronics,South,138,110,99,112.54,30.91,5,Cloudy,0,31.53,Winter
2022-01-03,S004,P0159,Electronics,South,53,29,34,34.03,86.18,15,Rainy,0,86.22,Winter
2022-01-03,S004,P0129,Furniture,East,79,56,49,62.42,51.96,10,Snowy,0,48.92,Winter
2022-01-03,S004,P0116,Furniture,North,191,122,100,112.11,78.47,0,Snowy,0,72.1,Winter
2022-01-03,S004,P0070,Electronics,West,147,73,66,71.27,87.51,10,Rainy,0,92.64,Winter
2022-01-03,S004,P0171,Electronics,East,154,73,86,78.76,60.07,10,Snowy,0,59.88,Winter
2022-01-03,S004,P0175,Electronics,East,144,99,97,121.12,85.06,0,Sunny,1,78.38,Winter
2022-01-03,S004,P0046,Clothing,West,148,88,85,105.52,87.98,10,Sunny,0,89.79,Winter
2022-01-03,S004,P0067,Furniture,South,149,111,117,114.31,89.7,10,Cloudy,0,94.14,Winter
2022-01-03,S004,P0183,Electronics,East,92,46,52,63.51,44.32,5,Rainy,0,45.23,Winter
2022-01-03,S004,P0166,Groceries,West,89,75,69,87.63,29.88,0,Snowy,0,27.74,Winter
2022-01-03,S004,P0079,Furniture,North,166,84,83,104.89,30.63,10,Snowy,0,30.06,Winter
2022-01-03,S004,P0187,Clothing,East,193,138,160,126.36,83.16,10,Sunny,0,87.64,Winter
2022-01-03,S004,P0178,Clothing,South,193,158,158,162.79,29.45,5,Snowy,0,30.99,Winter
2022-01-03,S004,P0057,Clothing,East,49,36,32,45.9,11.09,15,Cloudy,0,11.25,Winter
2022-01-03,S004,P0153,Furniture,West,53,28,31,36.2,52.02,10,Cloudy,0,46.83,Winter
2022-01-03,S004,P0083,Toys,East,75,5,20,6.63,10.03,10,Sunny,0,10.23,Winter
2022-01-03,S004,P0069,Clothing,South,126,118,114,156.99,17.14,0,Sunny,1,18.5,Winter
2022-01-03,S004,P0125,Clothing,West,179,118,129,112.07,25.18,0,Sunny,0,27.38,Winter
2022-01-03,S004,P0017,Toys,East,125,102,91,144.19,66.25,20,Sunny,1,69.25,Winter
2022-01-03,S004,P0149,Furniture,South,198,121,101,136.47,10.4,20,Snowy,0,11.34,Winter
2022-01-03,S004,P0094,Groceries,West,181,109,118,126.47,18.89,20,Cloudy,0,20.26,Winter
2022-01-03,S004,P0066,Clothing,South,173,120,121,155.09,84.43,10,Sunny,0,82.73,Winter
2022-01-03,S004,P0061,Clothing,South,94,33,32,37.23,21.0,0,Snowy,0,21.77,Winter
2022-01-03,S004,P0085,Electronics,East,100,68,67,82.74,93.77,0,Sunny,0,91.5,Winter
2022-01-03,S004,P0068,Electronics,West,143,82,68,97.77,32.8,0,Cloudy,0,31.94,Winter
2022-01-03,S004,P0126,Clothing,North,168,128,129,147.46,91.59,15,Cloudy,0,88.99,Winter
2022-01-03,S004,P0133,Clothing,South,229,147,133,171.38,32.22,15,Rainy,0,34.27,Winter
2022-01-03,S005,P0096,Toys,East,165,76,88,102.53,81.39,5,Sunny,0,89.22,Winter
2022-01-03,S005,P0016,Clothing,North,235,137,143,192.13,82.88,0,Cloudy,0,81.28,Winter
2022-01-03,S005,P0031,Electronics,West,202,118,120,125.35,75.04,15,Sunny,0,74.55,Winter
2022-01-03,S005,P0159,Electronics,South,158,97,105,92.26,22.74,5,Rainy,0,22.47,Winter
2022-01-03,S005,P0129,Furniture,South,230,145,156,197.17,24.45,0,Sunny,1,23.87,Winter
2022-01-03,S005,P0116,Furniture,South,75,51,49,69.06,73.41,0,Snowy,0,79.3,Winter
2022-01-03,S005,P0070,Electronics,South,123,82,79,85.76,41.26,10,Snowy,0,41.94,Winter
2022-01-03,S005,P0171,Electronics,West,115,70,68,83.92,73.9,0,Snowy,0,79.55,Winter
2022-01-03,S005,P0175,Electronics,North,132,76,84,75.86,92.82,0,Snowy,0,98.32,Winter
2022-01-03,S005,P0046,Clothing,East,226,169,161,195.57,81.28,0,Rainy,0,78.9,Winter
2022-01-03,S005,P0067,Furniture,South,169,91,102,94.04,70.55,5,Cloudy,0,67.2,Winter
2022-01-03,S005,P0183,Electronics,West,94,48,46,68.51,28.32,10,Sunny,0,27.48,Winter
2022-01-03,S005,P0166,Groceries,South,122,50,50,51.31,72.1,10,Rainy,1,75.24,Winter
2022-01-03,S005,P0079,Furniture,North,184,160,155,148.35,49.16,5,Sunny,0,47.35,Winter
2022-01-03,S005,P0187,Clothing,East,129,110,99,137.89,29.75,10,Sunny,0,26.85,Winter
2022-01-03,S005,P0178,Clothing,West,182,163,166,161.21,98.55,15,Rainy,0,101.05,Winter
2022-01-03,S005,P0057,Clothing,East,288,238,223,226.02,10.85,0,Cloudy,0,10.91,Winter
2022-01-03,S005,P0153,Furniture,West,101,96,100,117.74,32.06,5,Rainy,1,34.47,Winter
2022-01-03,S005,P0083,Toys,East,234,125,146,123.84,50.59,10,Cloudy,1,55.25,Winter
2022-01-03,S005,P0069,Clothing,West,130,130,106,178.62,35.82,0,Cloudy,0,33.55,Winter
2022-01-03,S005,P0125,Clothing,North,181,160,167,157.97,49.24,15,Sunny,0,47.14,Winter
2022-01-03,S005,P0017,Toys,East,37,27,21,29.03,87.2,5,Cloudy,0,95.77,Winter
2022-01-03,S005,P0149,Furniture,South,164,82,94,104.99,70.2,15,Snowy,0,72.94,Winter
2022-01-03,S005,P0094,Groceries,East,164,143,141,144.08,49.02,10,Snowy,0,49.02,Winter
2022-01-03,S005,P0066,Clothing,South,256,201,193,217.64,42.04,5,Snowy,1,42.72,Winter
2022-01-03,S005,P0061,Clothing,South,135,100,98,121.36,48.58,20,Sunny,1,53.26,Winter
2022-01-03,S005,P0085,Electronics,West,172,124,112,126.96,39.24,5,Snowy,0,37.27,Winter
2022-01-03,S005,P0068,Electronics,South,152,106,122,135.98,48.31,10,Sunny,0,46.16,Winter
2022-01-03,S005,P0126,Clothing,West,191,202,162,207.14,24.39,20,Snowy,0,26.46,Winter
2022-01-03,S005,P0133,Clothing,South,312,233,269,221.25,98.67,20,Rainy,0,97.56,Winter
2022-01-04,S001,P0096,Toys,East,145,82,68,84.77,55.49,10,Snowy,1,52.97,Winter
2022-01-04,S001,P0016,Clothing,East,93,102,85,133.65,52.12,20,Cloudy,1,55.62,Winter
2022-01-04,S001,P0031,Electronics,East,99,67,56,90.56,39.27,5,Rainy,0,36.04,Winter
2022-01-04,S001,P0159,Electronics,West,141,129,116,159.51,69.41,10,Snowy,0,75.72,Winter
2022-01-04,S001,P0129,Furniture,North,179,103,117,113.3,99.66,10,Snowy,0,93.14,Winter
2022-01-04,S001,P0116,Furniture,West,162,94,75,120.17,31.44,20,Cloudy,1,33.46,Winter
2022-01-04,S001,P0070,Electronics,West,69,69,65,80.73,62.37,0,Rainy,0,67.07,Winter
2022-01-04,S001,P0171,Electronics,South,145,119,108,129.46,33.02,0,Sunny,1,32.71,Winter
2022-01-04,S001,P0175,Electronics,East,70,55,50,68.69,66.77,0,Sunny,0,64.92,Winter
2022-01-04,S001,P0046,Clothing,East,81,92,74,113.3,59.75,10,Snowy,0,56.73,Winter
2022-01-04,S001,P0067,Furniture,East,91,67,67,73.17,57.18,10,Sunny,0,57.82,Winter
2022-01-04,S001,P0183,Electronics,West,101,52,59,57.4,32.02,10,Rainy,0,32.31,Winter
2022-01-04,S001,P0166,Groceries,West,158,57,62,78.34,30.99,0,Snowy,0,29.96,Winter
2022-01-04,S001,P0079,Furniture,East,101,71,79,95.45,90.03,5,Cloudy,0,88.28,Winter
2022-01-04,S001,P0187,Clothing,South,214,199,168,271.94,45.46,0,Snowy,0,42.92,Winter
2022-01-04,S001,P0178,Clothing,West,91,72,63,97.71,58.4,10,Cloudy,1,57.05,Winter
2022-01-04,S001,P0057,Clothing,North,200,134,149,130.51,47.59,0,Cloudy,0,51.13,Winter
2022-01-04,S001,P0153,Furniture,West,211,143,115,135.57,74.2,10,Snowy,1,79.56,Winter
2022-01-04,S001,P0083,Toys,South,241,146,171,144.61,59.17,10,Rainy,1,61.87,Winter
2022-01-04,S001,P0069,Clothing,South,199,145,148,176.19,13.84,10,Rainy,0,14.95,Winter
2022-01-04,S001,P0125,Clothing,East,203,150,153,172.73,46.18,10,Cloudy,0,42.76,Winter
2022-01-04,S001,P0017,Toys,South,194,118,119,148.0,73.04,0,Sunny,0,78.04,Winter
2022-01-04,S001,P0149,Furniture,North,28,29,26,32.12,61.45,10,Rainy,1,61.53,Winter
2022-01-04,S001,P0094,Groceries,North,131,92,77,97.46,75.64,0,Rainy,0,79.85,Winter
2022-01-04,S001,P0066,Clothing,South,245,124,146,173.3,72.67,5,Sunny,0,71.51,Winter
2022-01-04,S001,P0061,Clothing,South,153,76,78,87.0,98.19,5,Cloudy,0,97.34,Winter
2022-01-04,S001,P0085,Electronics,East,73,79,70,87.98,97.03,5,Snowy,0,97.28,Winter
2022-01-04,S001,P0068,Electronics,West,105,72,66,72.96,39.5,0,Cloudy,0,36.45,Winter
2022-01-04,S001,P0126,Clothing,South,338,289,298,270.28,76.0,0,Rainy,1,82.38,Winter
2022-01-04,S001,P0133,Clothing,West,185,142,139,164.52,44.06,0,Rainy,0,42.95,Winter
2022-01-04,S002,P0096,Toys,North,98,56,49,65.87,66.21,10,Sunny,0,64.15,Winter
2022-01-04,S002,P0016,Clothing,East,272,229,258,218.54,28.48,0,Cloudy,0,29.22,Winter
2022-01-04,S002,P0031,Electronics,East,164,119,95,115.29,48.12,10,Snowy,0,46.96,Winter
2022-01-04,S002,P0159,Electronics,West,77,69,59,86.03,52.95,5,Rainy,0,56.3,Winter
2022-01-04,S002,P0129,Furniture,North,194,97,103,107.06,30.39,0,Sunny,0,31.34,Winter
2022-01-04,S002,P0116,Furniture,South,102,56,46,76.02,24.38,10,Sunny,0,24.78,Winter
2022-01-04,S002,P0070,Electronics,West,172,100,86,123.13,41.8,0,Cloudy,1,39.56,Winter
2022-01-04,S002,P0171,Electronics,South,217,134,119,130.67,64.3,5,Cloudy,0,59.91,Winter
2022-01-04,S002,P0175,Electronics,South,79,33,34,30.96,13.32,0,Snowy,0,14.55,Winter
2022-01-04,S002,P0046,Clothing,South,178,151,150,164.58,89.71,0,Cloudy,0,90.32,Winter
2022-01-04,S002,P0067,Furniture,North,105,47,52,54.32,72.37,20,Sunny,0,68.63,Winter
2022-01-04,S002,P0183,Electronics,West,206,104,110,135.6,61.88,10,Snowy,0,67.7,Winter
2022-01-04,S002,P0166,Groceries,West,162,110,115,102.62,20.65,0,Cloudy,0,18.63,Winter
2022-01-04,S002,P0079,Furniture,South,186,96,106,101.38,49.23,0,Snowy,0,45.49,Winter
2022-01-04,S002,P0187,Clothing,West,119,92,87,91.47,94.7,0,Sunny,1,88.73,Winter
2022-01-04,S002,P0178,Clothing,East,101,105,97,142.28,86.56,10,Rainy,0,89.49,Winter
2022-01-04,S002,P0057,Clothing,East,137,115,126,130.44,30.24,10,Sunny,0,30.69,Winter
2022-01-04,S002,P0153,Furniture,East,197,104,104,109.11,89.82,0,Sunny,0,91.44,Winter
2022-01-04,S002,P0083,Toys,North,140,122,105,137.93,44.07,5,Sunny,0,42.66,Winter
2022-01-04,S002,P0069,Clothing,West,207,174,195,205.85,92.75,5,Rainy,0,93.24,Winter
2022-01-04,S002,P0125,Clothing,North,159,126,105,118.55,62.11,0,Cloudy,0,67.27,Winter
2022-01-04,S002,P0017,Toys,North,64,32,30,37.37,12.56,5,Cloudy,0,13.67,Winter
2022-01-04,S002,P0149,Furniture,North,172,65,75,81.29,67.62,5,Cloudy,0,72.53,Winter
2022-01-04,S002,P0094,Groceries,West,212,99,115,125.36,82.82,0,Cloudy,0,75.3,Winter
2022-01-04,S002,P0066,Clothing,East,202,137,161,175.8,30.78,10,Snowy,0,29.91,Winter
2022-01-04,S002,P0061,Clothing,West,143,42,46,57.71,59.74,10,Snowy,0,57.52,Winter
2022-01-04,S002,P0085,Electronics,South,207,102,119,96.65,58.81,20,Cloudy,0,61.13,Winter
2022-01-04,S002,P0068,Electronics,East,105,94,97,133.47,38.93,0,Sunny,0,35.11,Winter
2022-01-04,S002,P0126,Clothing,East,188,89,106,124.68,28.32,15,Cloudy,0,30.2,Winter
2022-01-04,S002,P0133,Clothing,West,133,151,126,197.21,46.19,0,Rainy,0,41.67,Winter
2022-01-04,S003,P0096,Toys,East,171,95,103,120.73,48.43,10,Rainy,0,50.17,Winter
2022-01-04,S003,P0016,Clothing,East,220,144,158,131.79,85.09,0,Cloudy,0,77.83,Winter
2022-01-04,S003,P0031,Electronics,North,71,38,40,49.06,56.12,10,Rainy,0,58.91,Winter
2022-01-04,S003,P0159,Electronics,South,63,39,37,49.66,84.03,10,Snowy,0,78.64,Winter
2022-01-04,S003,P0129,Furniture,East,105,75,84,71.84,37.95,5,Cloudy,1,34.76,Winter
2022-01-04,S003,P0116,Furniture,East,132,107,97,140.04,39.31,0,Cloudy,0,38.3,Winter
2022-01-04,S003,P0070,Electronics,East,118,133,117,140.17,63.18,0,Cloudy,0,61.87,Winter
2022-01-04,S003,P0171,Electronics,East,148,59,52,64.81,47.98,20,Snowy,0,50.72,Winter
2022-01-04,S003,P0175,Electronics,South,194,111,121,107.3,90.52,0,Sunny,0,84.37,Winter
2022-01-04,S003,P0046,Clothing,West,151,93,76,89.62,18.11,5,Snowy,0,19.68,Winter
2022-01-04,S003,P0067,Furniture,West,117,95,86,96.46,33.8,20,Rainy,0,36.88,Winter
2022-01-04,S003,P0183,Electronics,East,136,119,103,136.49,55.9,20,Cloudy,0,57.09,Winter
2022-01-04,S003,P0166,Groceries,West,92,52,50,60.65,60.54,0,Cloudy,1,61.91,Winter
2022-01-04,S003,P0079,Furniture,West,71,20,23,27.31,34.54,0,Snowy,0,35.38,Winter
2022-01-04,S003,P0187,Clothing,North,151,99,89,91.52,35.45,20,Rainy,0,36.2,Winter
2022-01-04,S003,P0178,Clothing,West,154,100,113,130.57,57.84,0,Sunny,0,62.68,Winter
2022-01-04,S003,P0057,Clothing,East,171,171,151,163.59,38.23,5,Snowy,0,40.35,Winter
2022-01-04,S003,P0153,Furniture,East,178,113,90,116.79,12.9,5,Sunny,0,13.81,Winter
2022-01-04,S003,P0083,Toys,East,146,85,70,96.85,82.58,10,Cloudy,0,74.79,Winter
2022-01-04,S003,P0069,Clothing,East,148,85,71,104.2,68.92,5,Rainy,0,64.37,Winter
2022-01-04,S003,P0125,Clothing,East,170,138,112,174.68,24.3,0,Cloudy,0,22.11,Winter
